CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND
1358,EX BOPITIYA,"No. 1, Pamunugama Road,Bopitiya",7.07,79.855,Cargills
1474,FC GANEMULLA,"No. 367, Kadawatha Road, Ganemulla",7.0603137,79.9626773,Cargills
1376,EX VEYANGODA,"No. 14, Good Shed Road, Veyangoda.",7.1534492,80.0602466,Cargills
1374,EX AMBEPUSSA,"No. 365, Colombo Road,Ambepussa.",7.2413572,80.2111758,Cargills
1384,EX DANDUGAMA,"No. 366, Colombo Road,Dandugama,Ja-Ela.",7.0744,79.8919,Cargills
1480,FC CHILLAW2,"No. 98, Colombo Road,Chillaw.",7.256149,79.855753,Cargills
1389,EX GREEN ROAD,"No.138/140 Greens Road, Negombo.",7.208614,79.840144,Cargills
1391,EX NATTANDIYA,"Kuliyapitiya Road, Naththandiya",7.397316,80.037741,Cargills
1395,EX MADAMPE,"No. 33, Station Road,Madampe",7.5216,79.8687,Cargills
1397,EX WATHUPITIWALA,"No.392,ATHTHANAGALLA ROAD, WATHUPITIWALA.",7.1231,80.11,Cargills
1721,EX LEWIS PLACE NEGOMBO,"No.132/A Poruthota Road ,Eththukala, Negombo.",7.2083,79.8358,Cargills
1729,EX NEGOMBO Y JUNCTION,"No. 297/1, Meerigama Road,Mahahunupitiya,Negombo.",7.2083,79.8358,Cargills
1731,EX RANMUTHUGALA,"No 571/4, Ranmuthugala, Kadawatha.",7.0019661,79.9512673,Cargills
1499,FC ENDERAMULLA,"No. 63 ,64 ,Dalupitiya Road, Enderamulla",6.9963743,79.9162626,Cargills
1486,FC GAMPAHA2,"No. 257 ,Colombo Road ,Gampaha.",7.0911057,79.997071,Cargills
1581,FC NITTAMBUWA 02,"Unit 2, Veyangoda Rd, Nittambuwa",7.1426,80.0938,Cargills
1586,FC GAMPAHA 03,"No. 27 ,Oruthota Road ,Gampaha.",7.077059,79.985504,Cargills
1757,EX KIRILLAWALA,"NO 538 KANDY ROAD ,KIRILLAWALA, KADAWATHA",7.0346833,79.9902341,Cargills
1577,FC KADAWATHA 03,"No.467/11,Circular Road,Kadawatha",7.0009,79.95012,Cargills
1593,FC WELIPILLAWA,"No: 408/B/1, Welipillewa, Ganemulla.",7.0448687,79.9500936,Cargills
1599,FC WELISARA 02,"No.607, Negombo Rd,Maththumagala",6.984836,79.888517,Cargills
1767,EX URAPOLA,"121/F, Ruwanwella Rd, Deenadamunuwa, Urapola",7.2723,80.5381,Cargills
1495,FC KIRIBATHGODA 02,"No.153, Makola Rd, Kiribathgoda",6.9780598,79.9273908,Cargills
1552,FC RADDOLUGAMA,"No.362 C1A NHS Road,Raddolugama",7.102881,79.889244,Cargills
1905,FC NEGOMBO 03,"No. 28, Colombo Road ,Negombo",7.246668,79.850296,Cargills
1610,FC WENNAPPUWA 02,"No. 354 ,Colombo Road, Wennappuwa.",7.295095,79.85156,Cargills
1609,FC AWARIWATTA,"No.436,Baseline  Road, Awariwatta, Katunayeke",6.921324,79.877723,Cargills
1613,FC WATTALA 02,"No.79, Negombo Road,Wattala",7.0063561,79.8969779,Cargills
1611,FC GANEMULLA 02,GANEMULLA ,7.0682842,79.9613944,Cargills
1653,FC KOCHCHIKADE NEW,KOCHCHIKADE,6.9432825,79.8549705,Cargills
1674,FC YAKKALA 02,YAKKALA ,7.0859203,80.0335639,Cargills
1677,FC NEGOMBO 04,NEGOMBO ,7.2094282,79.833117,Cargills
1792,EX MALWATHUHIRIPITIYA,MALWATHUHIRIPITIYA,7.05182,80.06536,Cargills
1839,EX YAKKALA,YAKKALA,7.0859203,80.0335639,Cargills
1855,EX MIRISWATTA,MIRISWATTA,6.0157315,80.7189695,Cargills
1856,EX KIMBULAPITIYA,KIMBULAPITIYA,7.2056808,79.8957069,Cargills
1857,EX WILIMBULA,WILIMBULA,7.0265419,80.0660285,Cargills
1861,EX KATANA,KATANA,7.2505527,79.9051957,Cargills
1871,EX PELIYAGODA (IOC),PELIYAGODA (IOC),6.9685,79.8836,Cargills
1074,FC BORALESGAMUWA,"231 , Dehiwala Road , Boralasgamuwa .",6.843037,79.9223026,Cargills
1075,FC PANADURA,"163 , Galle  Road , Panadura .",6.7093586,79.9079479,Cargills
1312,EX PANADURA,"205, Galle Road, Panadura.",6.7105538,79.9075212,Cargills
1147,FC MINUWANGODA,"40, Colombo Road,  Minuwangoda.",7.1663,79.9533,Cargills
1166,FC KATUKURUNDA,"919, Galle Road,  Katukurunda.",6.5931613,79.9591597,Cargills
1180,FC RATMALANA,"No.143,Mount City,Galle Rd,  Rathmalana.",6.826776,79.877007,Cargills
1182,FC PANADURA 2,"No.518,Galle Rd,  Panadura ( 02 ).",6.704791,79.909546,Cargills
1191,FC PEPILIYANA,"No.473/A.Colombo Road ,  Pepiliyana ,  Boralasgamuwa",6.8564851,79.8906015,Cargills
1140,FC HORANA,"No.142, Panadura Road ,  Horana.",6.7191705,80.0574859,Cargills
1184,FC RAGAMA,"No.33, Kadawatha Road, Ragama",7.028374,79.9226189,Cargills
1149,FC KALUTARA,"No.272,Galle Road,  Kalutara  South",6.704791,79.909546,Cargills
1280,FC KALUTARA NORTH,"No. 264 , Galle Road,  Kaluthara North",6.926343,79.844474,Cargills
1293,FC KESBEWA,"No. 130A,  Horana Road,   Kesbewa.",6.7870882,79.9641446,Cargills
1333,EX MORATUWELLA,"No. 487, new Galle Road, Motuwella",6.770839,79.883239,Cargills
1325,EX KIRIDIWELLA,"No.111, Radawana Road, Kirindiwela.",7.0417,80.1282,Cargills
1454,FC MORATUWA OLD RD,"No. 151, Main street, Moratuwa",6.797208,79.900936,Cargills
1330,EX MORATUMULLA,"No. 46, Main Street,Moratumulla.",6.291523,80.163099,Cargills
1456,FC RATMALANA 02,"No. 417, Galle Road, Rathmalana",6.837607,79.867514,Cargills
1463,FC HANWELLA,"No. 138/2B, Main Street, Hanwella",6.9086,80.0796,Cargills
1356,EX DIVULAPITIYA,"No.37, Bomugammana,Divulapitiya",7.256563,80.00489,Cargills
1367,EX NALLURUWA,"No.830 Galle Road,Nalluruwa",6.837607,79.867514,Cargills
1373,EX ALUBOMULLA,"No. 256, Kurusa Handiya,Alubomulla,Panadura.",6.739325,79.907792,Cargills
1369,EX PIRIVENA JUNCTION,"No. 567,Pirivena Junction,Maharagama Road,Boralasgamuwa.",6.8419428,79.9076505,Cargills
1468,FC EKALA,"No. 100, Sanasa Building,Minuwangoda Road,Ekala.",7.1043562,79.9103677,Cargills
1478,FC KESELWATTE,"No.29, Colombo Road,Keselwatta",7.091332,79.996565,Cargills
1476,FC HORANA2,"No 135, Anguruwathota Road,Horana",6.7062169,80.0689143,Cargills
1388,EX KALUTARA CENTRAL,"No 235,Central Junction,Nagoda, Kalutara South.",6.561679,79.981573,Cargills
1390,EX PUWAKPITIYA,"No. 402,404,392/E ,  Colombo Road, Puwakpitiya, Awissawella.",6.9321,80.1874,Cargills
1716,EX DELPE JUNCTION,"No 295, Kadawatha Rd, Ragama.",7.0292,79.917,Cargills
1398,EX MARADAGAHAMULLA,"No. 89, Negombo Road,Maradagahamula.",7.018267,79.899187,Cargills
1732,EX WARAGODA,"No 390, Waragoda Road, Kelaniya.",6.9580677,79.9155285,Cargills
1719,EX DALUPOTHA,"Ex Dalupotha,No 594, Chilaw Road, Negombo.",7.2194812,79.8453009,Cargills
1733,EX RATAMALANA STATION ROAD,"No 24, Sri Gnanendra Road, Ratmalana.",6.8197463,79.8682643,Cargills
1734,EX HUNUPITIYA,"No 58, Diulapitiya Road, Hunupitiya, Wattala.",6.9779,79.8898,Cargills
1737,EX KELANIYA,"No,15,Vihara MW,Cross Rd,Kelaniya",6.9553,79.922,Cargills
1742,EX ELAPITIWALA,"No 121,Elpitiwala Ragama",6.889804,79.9161922,Cargills
1748,EX KOTUGODA,"No.80/H/7 .MINUWANGODA RD, KOTUGODA.",7.1231,79.9263,Cargills
1565,FC MORATUMULLA,"No.411/1/2 ,De Zoisa Rd, Molte, Moratuwa",6.7746821,79.8826095,Cargills
1553,FC SEEDUWA 02,"No.245, Colombo Rd, Seduwa",7.091332,79.996565,Cargills
1753,EX PADUKKA,"No.49/A, Hanwella Rd, Padukka",6.8438311,80.0903874,Cargills
1755,EX DOMPE,"No: 217 J, Main Street, Dompe",9.750686,80.230401,Cargills
1754,EX NAIWALA,"Cargill Food City - Express, Reality pl. Building, Naiwala",7.1593736,80.0309,Cargills
1758,EX INGIRIYA,"No.50,Ratnapura Road,Ingiriya.",6.7438103,80.1720896,Cargills
1595,FC BANDARAGAMA 02,"No. 84 ,Panadura Road ,Bandaragama.",6.7063806,79.9745219,Cargills
1570,FC BORUPANA,"1. NO: 69/1 , BORUPANA ROAD , RATHMALANA",7.708939,81.689314,Cargills
1587,FC PALLIMULLA,"No. 170 , Old Galle ,Pallimulla ,Panadura.",6.7429608,79.9024666,Cargills
1906,FC RAWATHAWATTA,"No. 491 ,Galle Road ,Rawathawatte ,Moratuwa.",6.773,79.8816,Cargills
1904,FC RAGAMA 02,"No.15, Peralanda Rd,Ragama",7.03881,79.910512,Cargills
1769,EX MORAGAHAHENA,"No.437 S1,Moragahahena,Millewa.",6.349277,81.217459,Cargills
1617,FC KATUKURUNDA 02,"No.669 Galle Rd,Wettumakada, Katukurunda",6.5573,79.9715,Cargills
1615,FC MINUWANGODA 02,MINUWANGODA,7.1692723,79.9484613,Cargills
1656,FC PEPILIYANA 02,PEPILIYANA,6.8564851,79.8906015,Cargills
1662,FC KIRIDIWELA,KIRIDIWELA,7.0438711,80.1293739,Cargills
1685,FC AKUREGODA,AKUREGODA,6.8962824,79.9418242,Cargills
1811,EX KASAGAHAWATTA,KASAGAHAWATTA,7.090406,80.00654809,Cargills
1835,EX PAYAGALA,PAYAGALA,6.5220483,79.9787243,Cargills
1895,EX EGALOYA,EGALOYA,6.6785,80.1698,Cargills
1898,EX DUNAGAHA,DUNAGAHA,7.2312809,79.9736318,Cargills
1160,FC ATTIDIYA,"251, Main Road ,  Attidiya .",7.481132,81.691431,Cargills
1585,FC BANDARAWELA 02,"No:393,BADULLA RD,BANDARAWELA",6.8334,80.9853,Cargills
1658,FH HAVELOCK CITY,HAVELOCK CITY,,,Cargills
1673,FC WALPOLA,WALPOLA,,,Cargills
1684,FC LEWELLA,LEWELLA,,,Cargills
1686,EX ANGUNAKOLAPELASSA,ANGUNAKOLAPELASSA,,,Cargills
1687,FC ANGUNAWALA,ANGUNAWALA,,,Cargills
1688,FC NUGAWELA,NUGAWELA,,,Cargills
1689,FC CHILLAW 03,CHILLAW 03,,,Cargills
1690,FC VEYANGODA,VEYANGODA,,,Cargills
1691,FC MOUNT LAVINIA 02,MOUNT LAVINIA 02,,,Cargills
1692,FC TORRINGTON SQUARE,TORRINGTON SQUARE,,,Cargills
1693,FC KATUBEDDA (SQUARE),KATUBEDDA (SQUARE),,,Cargills
1696,FC HAKMANA,HAKMANA,,,Cargills
1860,EX POLPITHIGAMA,POLPITHIGAMA,,,Cargills
1868,EX PUTTALAM,PUTTALAM,,,Cargills
1873,EX KANDALAMA (MIRIGAMA),KANDALAMA (MIRIGAMA),,,Cargills
1880,EX HINGURAKGODA,HINGURAKGODA,,,Cargills
1881,EX ATIGALA,ATIGALA,,,Cargills
1883,EX KUMBALGAMA,KUMBALGAMA,,,Cargills
1884,EX KONDAVIL,KONDAVIL,,,Cargills
1886,EX CAPITAL HEIGHTS,CAPITAL HEIGHTS,,,Cargills
1889,EX WORLD TRADE CENTRE,WORLD TRADE CENTRE,,,Cargills
1019,EX MOUNT LAVINIA,"360 , Galle  Road , Mount Lavinia .",6.8594061,79.8640469,Cargills
1119,FC WELLAWATTE,"No:-256 3-B/1,Moor Road, Wellawatte, Colombo 06.",6.8712759,79.8618688,Cargills
1034,FC MAHARAGAMA,"75 ,  Dehiwala  Road ,  Maharagama .",6.8455645,79.9261234,Cargills
1039,FC NUGEGODA,"240 , High  Level  Road , Nugegoda",6.8682939,79.8920467,Cargills
1063,FC MALABE,"766 , Kaduwela  Road , Malabe",6.9040723,79.9546189,Cargills
1069,EX RAJAGIRIYA,"349, Cotta  Road , Rajagiriya",6.9107518,79.8925,Cargills
1038,FC PITAKOTTE,"407 , Pitta Kotte Road , Pita Kotte .",6.8905,79.9015,Cargills
1086,FC GAMPAHA,"45 , Bauddhaloka  Mawatha , Gampaha .",7.0925595,79.9951396,Cargills
1101,FC PILIYANDALA,"122/A, Kesbewa  Road , Piliyandala .",6.7999,79.9249,Cargills
1103,FC NAWALA,"264 , Nawala  Road , Nawala .",6.8855909,79.8871159,Cargills
1134,FC KARAGAMPITIYA,"176 , Hill  Street , Karagampitiya , Dehiwala",6.8506047,79.867792,Cargills
1122,FC KELANIYA,"878 , Kandy  Road , Kelaniya",6.95606,79.883368,Cargills
1132,FC HOMAGAMA,"96 , High  Level  Road , Homagama .",6.8395437,79.9896826,Cargills
1118,FC KOHUWALA,"89, S.D.S. Jayasinghe Mawatha , Kohuwala, Nugegoda .",6.8684,79.8816,Cargills
1128,FC KOLONNAWA,"Urban  Council  Premises ,  Kolonnawa , Wellampitiya .",6.93311,79.891545,Cargills
1123,FC KOTTAWA,"87 , High level  Road , Kottawa .",6.8394272,79.9712634,Cargills
1154,FC DELKANDA,"352 B, Gamsaba Junsion , Delkanda.",6.8630854,79.9014222,Cargills
1165,FC KOSWATTE,"290,  Kaduwela Road  ,  Koswatta.",7.3659684,79.8925803,Cargills
1173,FC KOHUWALA 2,"No.106/3, Dutugemunu Street,   Kohuwala",6.8671664,79.8845638,Cargills
1178,FC MAHARAGAMA 2,"No.147,High Level Rd,  Maharagama.",6.848,79.9265,Cargills
1176,FC MIRIHANA,"No.108,Jubilie Post,  Mirihana , Nugegoda.",6.8751656,79.8983616,Cargills
1177,FC NUGEGODA 2,"No.79,Stanley Thilakarathna Mawatha,  Nugegoda",6.8699688,79.8882835,Cargills
1168,FC WIJERAMA,"No.533,High Level Rd,  Wijerama  , Nugegoda.",6.8556095,79.9123739,Cargills
1197,FC ATHURUGIRIYA,"No.100, Main Road,     Athurugiriya.",6.8687,79.9998,Cargills
1285,FC PANNIPITIYA,"No.1499/A, Vidyala Junction, Hokandara Rd,  Pannipitiya",6.8462,79.9448,Cargills
1287,FC BOKUNDARA,"No. 201/1A,  Bokundara  , Piliyandala",6.7999,79.9249,Cargills
1295,FC MALABE 2,"No 162/7, Ratna Building New Kandy rd ,Weliwita Junction,  Malabe",6.9040723,79.9546189,Cargills
1290,FC BATTARAMULLA,"No. 103, Athul Kotte road,  Battaramulla.",6.8964,79.9181,Cargills
1284,FC RAJAGIRIYA 2,"No.385/01,Sri Jayawardanapura Mw,Welikada, Rajagiriya.",6.9081,79.8871,Cargills
1406,FC KOTIKAWATTA,"No.250, IDH Rd, Kotikawatta.",6.883994,79.878658,Cargills
1416,FC ETHULKOTTE,"No.906, Kotte Road, Ethul Kotte, Kotte",6.9051574,79.9055503,Cargills
1418,FC KALAPALUWAWA,"No. 21/8 Buthgamuwa Road, Kalapaluwawa, Rajagiriya",6.9162003,79.9097094,Cargills
1328,EX HABARAKADA,"No. 575/14 Borella Road, Habarakada, Homagama.",6.8656803,80.0134781,Cargills
1329,EX NEDIMALA,"No. 65 C, Pepiliyana Road, Nedimala, Dehiwala.",6.852087,79.881942,Cargills
1340,EX POLGAHAWELA,"No.23, Kurunagala Road, Polgahawela.",7.3352583,80.3002463,Cargills
1332,FC MATTEGODA,"No. 146/83, Salmal Pedesa, Mattegoda",6.8190183,79.9710195,Cargills
1452,FC THALAWATHUGODA,"No. 205/S, Pannipitiya Road, Thalawathugoda",6.866174,79.8796,Cargills
1344,EX DEPANAMA,"No. 205, Borella Road,Depanama,",6.856603,79.945244,Cargills
1348,EX PUGODA,"Cargills Food City, Hanwella Road,Kospitiyana,Pugoda.",6.926942,80.069513,Cargills
1354,EX CTG PILIYANDALA,"No. 120, CT Gardens,Gangarama Road,Thumbowila,Piliyandala.",6.8117272,79.9124112,Cargills
1346,EX MAWARAMANDIYA,"No. 470,Delgoda Road,Mawaramandiya.",6.9856,79.9745,Cargills
1465,FC DALUGAMA,"No.334/ Dalugama, Kelaniya",6.9745876,79.918335,Cargills
1362,EX PITIPANA,No. 254/ F - Avissavella rd. Homagama.,6.8412384,80.0034457,Cargills
1347,EX MULLERIYAWA,"No. 378 / Avissawella Rd, mulleriyawa, angoda.",6.9386407,79.9585745,Cargills
1363,EX SIDDAMULLA,"No: 77, Sangarama Road,Siddamulla,Piliyandala.",6.8232,79.9586,Cargills
1473,FC STANLY TMW,"No. 143/5A, Stanly Thilakarathna Mawatha, Nugegoda.",6.8699688,79.8882835,Cargills
1378,EX RUKMALGAMA,"No. 33A,107/108,Rukmalgama,Pannipitiya.",9.792227,80.075284,Cargills
1380,EX POKUNUWITA,"No.07, Colombo Road, Pokunuwita",6.7265578,80.033746,Cargills
1447,FC KOTTAWA 02,"No. 867, High level Road,Kottawa.",6.8409162,79.96593,Cargills
1382,EX ARANGALA,"No. 462/2, Arangala Junction,Hokandara",6.8911631,79.9619738,Cargills
1479,FC THALAHENA,"No. 723, Thalangama North,Thalahena",6.9060361,79.9263326,Cargills
1392,EX GONAPOLA,"No 105, Horana Road, Gonapola",6.7571552,80.0141006,Cargills
1396,EX HAVELOCK CITY,"Club House Building, No. 324 ,Havelock city , Wellawatta.",6.882749,79.866915,Cargills
1487,FC PELAWATTA 02,"No.470,  PANNIPITIYA ROAD, PELAWATTA",6.0875,80.1985,Cargills
1489,FC UDAHAMULLA,"NO. 465& 481. OLD KOTTAWA ROAD,Udahamulla",6.8643,79.9095,Cargills
1730,EX PANNIPITIYA OLD ROAD,"No 257, Old Road, Moraketiya,  Pannipitiya.",6.8462,79.9448,Cargills
1491,FC WERAHERA,"NO.202,PLILIYANDALA RD,WERAHERA,BORALESGAMUWA.",6.8382,79.9104,Cargills
1747,EX ICONIC RESIDENCE,"Iconic Residance , No 110, Parliament Rd , Rajagiriya",6.9032625,79.9107411,Cargills
1744,EX RAJAGIRIYA FAIRWAY,"No39, Perera Mawatha , Kotuwegoda",6.0240512,80.7976573,Cargills
1496,FC KAWDANA,"No.10 Attidiya Rd,Kawdana",6.8445317,79.8747511,Cargills
1750,EX MAGAMMANA,"No. 342/1 , Kahathuduwa Road ,Magammana ,Homagama",7.0103848,80.2620885,Cargills
1551,FC PILIYANDALA 02,"No.134,Moratuwa Rd,Piliyandala",6.7999,79.9249,Cargills
1493,FC HOMAGAMA 02,"NO.100, HIGHLEVEL ROAD, HOMAGAMA",6.844,80.0024,Cargills
1557,FC THALAPATHPITIYA,"270/D, Thalapathpitiya Rd, Thalapathpitiya",6.8674092,79.9158906,Cargills
1752,EX KALUBOWILA,"No.2/A, Peris Rd, Kalubovila, Dehiwala",6.8512785,79.8659769,Cargills
1568,FC MILLENNIUM CITY,"No.383,Millennium City,Oruwala,Athurugiriya",6.8772464,79.9899292,Cargills
1561,FC WELLAMPITIYA,"No.214, Colombo Road, Wellampitiya.",6.9372438,79.8962142,Cargills
1569,FC ARAWWALA,"No: 675/1, Arawwala,Pannipitiya",6.8450609,79.9525626,Cargills
1575,FC HOKANDARA,"No: 450, Pannipitiya Rd, Hokandara",6.8804849,79.9599002,Cargills
1563,FC WIJERAMA 02,"No: 562, Gangodawila, Nugegoda",6.8630437,79.8951453,Cargills
1564,FC KOLAMUNNA,"No: 78/E, Madapatha Rd, Kolomunna",5.97179,80.364592,Cargills
1580,FC KATTIYA JUNCTION,"No.30,Old kesbewa road ,Gangodawila,Nugegoda.",6.8713669,79.8945204,Cargills
1582,FC GODAGAMA,"No. 179/1 ,Borella Road ,Godagama",6.8506,80.033,Cargills
1558,FC KOSWATTE 02,"No. 07&7/3 ,Denzil Kobbekaduwa Mawatha ,Koswatta",7.3659684,79.8925803,Cargills
1588,FC HOMAGAMA 03,"192,ATHURUGIRIYA RD, HOMAGAMA",6.8591332,80.0029533,Cargills
1578,FC KELANIYA 02,"No.284, Old Kandy Road,Kelaniya",6.9553,79.922,Cargills
1583,FC SARANANKARA ROAD,"No :23 Sri Saranankara Rd, Kalubovila, Dehiwala",6.8512785,79.8659769,Cargills
1590,FC ATHURUGIRIYA 02,"No.91, Godagama Rd, Athurugiriya",6.8727391,79.9958756,Cargills
1542,FC KADUWELA 02,"No: 134 Colombo Rd,Kaduwela",6.9374389,79.9783936,Cargills
1541,FC HIMBUTANA,"No. 174 ,Himbutana Road ,Mulleriyawa.",6.9264634,79.9338846,Cargills
1596,FC MALABE 03,"No. 412/2  A-B ,Athurugiriya Road, Malabe.",6.903836,79.955196,Cargills
1903,FC KOTIKAWATTA 02,"No.161 kudabothgamuwa, Angoda",7.2467,80.4836,Cargills
1771,EX JAYA MAWATHA,"No.1794, Jaya Mawatha, Dedigamuwa",7.061057,79.925973,Cargills
1540,FC DEPANAMA,DEPANAMA,6.856603,79.945244,Cargills
1547,FC GOTHATUWA IDH,GOTHATUWA IDH,6.9229733,79.9134297,Cargills
1618,FC POLGASOWITA,POLGASOWITA,6.7873127,79.963865,Cargills
1652,FC KIRIBATHGODA 03,KIRIBATHGODA,6.9780598,79.9273908,Cargills
1654,FC MAHARA,MAHARA,6.9913028,79.9393751,Cargills
1657,FC OBESEKARAPURA,OBESEKARAPURA,6.9209498,79.8928718,Cargills
1665,FC KIRIBATHGODA 04,KIRIBATHGODA ,6.9780598,79.9273908,Cargills
1679,FC HOKANDARA 02,HOKANDARA ,6.8804849,79.9599002,Cargills
1681,FC PITAKOTTE 02,PITAKOTTE ,6.8840744,79.9020482,Cargills
1682,FC DELKANDA 02,DELKANDA ,6.8630854,79.9014222,Cargills
1683,FC ATTIDIYA 02,ATTIDIYA ,6.8398379,79.8846783,Cargills
1698,FC KOTTAWA 03,KOTTAWA ,6.1022349,80.3185755,Cargills
1794,EX MILLENNIUM CITY,MILLENNIUM CITY,7.121858,79.908235,Cargills
1833,EX NSBM,NSBM,6.8208936,80.03972289,Cargills
1894,EX HOMAGAMA (KATUWANA ROAD),HOMAGAMA (KATUWANA ROAD),6.83535,80.0030607,Cargills
1907,FC RAJAGIRIYA 03,RAJAGIRIYA ,6.9095041,79.8962176,Cargills
